Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
4957,their,PRON,15,15,103.63,103.63
4960,their,PRON,15,15,103.63,103.63
4966,our,PRON,13,13,89.81,89.81
4968,His,PRON,11,11,76.00,76.00
4975,It,PRON,5,5,12.42,-12.42
4989,my,PRON,9,9,62.18,-62.18
5014,he,PRON,5,5,14.17,-14.17
5019,himself,PRON,39,39,269.44,269.44
5024,he,PRON,5,5,14.17,-14.17
5047,its,PRON,8,-8,55.27,55.27
5063,I,PRON,4,-4,9.59,9.59
5090,his,PRON,11,11,76.00,76.00
5143,she,PRON,8,-8,55.27,55.27
5146,her,PRON,10,-10,69.09,69.09
5152,her,PRON,10,-10,69.09,69.09
5159,her,PRON,10,-10,69.09,69.09
5171,It,PRON,5,5,12.42,-12.42
5189,She,PRON,8,-8,55.27,55.27
5191,them,PRON,15,15,103.63,103.63
5193,her,PRON,10,-10,69.09,69.09
5196,they,PRON,6,-6,41.45,41.45
5203,she,PRON,8,-8,55.27,55.27
5206,She,PRON,8,-8,55.27,55.27
5209,her,PRON,10,-10,69.09,69.09
5212,her,PRON,10,-10,69.09,69.09
5214,She,PRON,8,-8,55.27,55.27
5221,she,PRON,8,-8,55.27,55.27
5228,She,PRON,8,-8,55.27,55.27
5231,her,PRON,10,-10,69.09,69.09
5234,She,PRON,8,-8,55.27,55.27
5245,she,PRON,8,-8,55.27,55.27
5246,herself,PRON,32,-32,221.08,221.08
5259,her,PRON,10,-10,69.09,69.09
5264,she,PRON,8,-8,55.27,55.27
5266,them,PRON,15,15,103.63,103.63
5282,they,PRON,6,-6,41.45,41.45
5292,they,PRON,6,-6,41.45,41.45
5294,Our,PRON,13,13,89.81,89.81
5303,our,PRON,13,13,89.81,89.81
5317,they,PRON,6,-6,41.45,41.45
5321,us,PRON,8,-8,55.27,55.27
5337,They,PRON,6,-6,41.45,41.45
5345,their,PRON,15,15,103.63,103.63
5347,they,PRON,6,-6,41.45,41.45
5349,them,PRON,15,15,103.63,103.63
5360,They,PRON,6,-6,41.45,41.45
5369,They,PRON,6,-6,41.45,41.45
5388,She,PRON,8,-8,55.27,55.27
5390,she,PRON,8,-8,55.27,55.27
5398,her,PRON,10,-10,69.09,69.09
5402,her,PRON,10,-10,69.09,69.09
5405,they,PRON,6,-6,41.45,41.45
5412,She,PRON,8,-8,55.27,55.27
5426,her,PRON,10,-10,69.09,69.09
5428,he,PRON,5,5,14.17,-14.17
5458,your,PRON,13,13,89.81,89.81
5461,them,PRON,15,15,103.63,103.63
5462,their,PRON,15,15,103.63,103.63
5465,She,PRON,8,-8,55.27,55.27
5472,they,PRON,6,-6,41.45,41.45
5479,They,PRON,6,-6,41.45,41.45
5483,his,PRON,11,11,76.00,76.00
5488,them,PRON,15,15,103.63,103.63
5491,his,PRON,11,11,76.00,76.00
5500,They,PRON,6,-6,41.45,41.45
5504,they,PRON,6,-6,41.45,41.45
5526,themselves,PRON,45,45,310.89,-310.89
5529,his,PRON,11,11,76.00,76.00
5543,his,PRON,11,11,76.00,76.00
5551,his,PRON,11,11,76.00,76.00
5565,Their,PRON,15,15,103.63,103.63
5575,they,PRON,6,-6,41.45,41.45
5592,they,PRON,6,-6,41.45,41.45
5598,their,PRON,15,15,103.63,103.63
5600,their,PRON,15,15,103.63,103.63
5618,his,PRON,11,11,76.00,76.00
5627,their,PRON,15,15,103.63,103.63
5633,It,PRON,5,5,12.42,-12.42
5642,it,PRON,5,5,12.42,-12.42
5661,it,PRON,5,5,12.42,-12.42
5671,it,PRON,5,5,12.42,-12.42
5683,it,PRON,5,5,12.42,-12.42
5685,its,PRON,8,-8,55.27,55.27
5693,its,PRON,8,-8,55.27,55.27
5695,We,PRON,11,11,76.00,76.00
5697,it,PRON,5,5,12.42,-12.42
5698,our,PRON,13,13,89.81,89.81
5709,It,PRON,5,5,12.42,-12.42
5711,it,PRON,5,5,12.42,-12.42
5725,We,PRON,11,11,76.00,76.00
5732,I,PRON,4,-4,9.59,9.59
5735,it,PRON,5,5,12.42,-12.42
5747,I,PRON,4,-4,9.59,9.59
5750,it,PRON,5,5,12.42,-12.42
5751,mine,PRON,16,-16,110.54,-110.54
5769,who,PRON,17,17,117.45,117.45
5786,Their,PRON,15,15,103.63,103.63
5821,Their,PRON,15,15,103.63,103.63
5857,its,PRON,8,-8,55.27,55.27
5861,they,PRON,6,-6,41.45,41.45
5912,its,PRON,8,-8,55.27,55.27
5925,it,PRON,5,5,12.42,-12.42
5931,it,PRON,5,5,12.42,-12.42
5935,it,PRON,5,5,12.42,-12.42
5937,its,PRON,8,-8,55.27,55.27
5989,them,PRON,15,15,103.63,103.63
5990,Their,PRON,15,15,103.63,103.63
6008,They,PRON,6,-6,41.45,41.45
6017,We,PRON,11,11,76.00,76.00
6023,we,PRON,11,11,76.00,76.00
6040,their,PRON,15,15,103.63,103.63
6043,they,PRON,6,-6,41.45,41.45
6048,who,PRON,17,17,117.45,117.45
6053,who,PRON,17,17,117.45,117.45
6071,Their,PRON,15,15,103.63,103.63
6083,They,PRON,6,-6,41.45,41.45
6093,we,PRON,11,11,76.00,76.00
6115,They,PRON,6,-6,41.45,41.45
6120,They,PRON,6,-6,41.45,41.45
6124,They,PRON,6,-6,41.45,41.45
6128,They,PRON,6,-6,41.45,41.45
6133,They,PRON,6,-6,41.45,41.45
6161,we,PRON,11,11,76.00,76.00
6174,It,PRON,5,5,12.42,-12.42
6183,it,PRON,5,5,12.42,-12.42
6185,them,PRON,15,15,103.63,103.63
6243,They,PRON,6,-6,41.45,41.45
6251,They,PRON,6,-6,41.45,41.45
6277,they,PRON,6,-6,41.45,41.45
6282,their,PRON,15,15,103.63,103.63
6291,They,PRON,6,-6,41.45,41.45
6300,He,PRON,5,5,14.17,-14.17
6303,us,PRON,8,-8,55.27,55.27
6305,they,PRON,6,-6,41.45,41.45
6307,us,PRON,8,-8,55.27,55.27
6312,They,PRON,6,-6,41.45,41.45
6324,them,PRON,15,15,103.63,103.63
6325,They,PRON,6,-6,41.45,41.45
6328,them,PRON,15,15,103.63,103.63
6332,they,PRON,6,-6,41.45,41.45
6334,themselves,PRON,45,45,310.89,-310.89
6336,their,PRON,15,15,103.63,103.63
6342,their,PRON,15,15,103.63,103.63
6347,they,PRON,6,-6,41.45,41.45
6373,who,PRON,17,17,117.45,117.45
6384,our,PRON,13,13,89.81,89.81
6391,us,PRON,8,-8,55.27,55.27
6397,us,PRON,8,-8,55.27,55.27
6399,them,PRON,15,15,103.63,103.63
6405,They,PRON,6,-6,41.45,41.45
6414,They,PRON,6,-6,41.45,41.45
6517,We,PRON,11,11,76.00,76.00
6521,we,PRON,11,11,76.00,76.00
6525,They,PRON,6,-6,41.45,41.45
6538,They,PRON,6,-6,41.45,41.45
6551,They,PRON,6,-6,41.45,41.45
6561,they,PRON,6,-6,41.45,41.45
6572,They,PRON,6,-6,41.45,41.45
6581,they,PRON,6,-6,41.45,41.45
6601,they,PRON,6,-6,41.45,41.45
6603,their,PRON,15,15,103.63,103.63
6607,their,PRON,15,15,103.63,103.63
6613,them,PRON,15,15,103.63,103.63
6614,They,PRON,6,-6,41.45,41.45
6624,their,PRON,15,15,103.63,103.63
6633,their,PRON,15,15,103.63,103.63
6645,They,PRON,6,-6,41.45,41.45
6658,them,PRON,15,15,103.63,103.63
6699,it,PRON,5,5,12.42,-12.42
6710,who,PRON,17,17,117.45,117.45
6712,who,PRON,17,17,117.45,117.45
6718,who,PRON,17,17,117.45,117.45
6722,it,PRON,5,5,12.42,-12.42
6740,I,PRON,4,-4,9.59,9.59
6759,What,PRON,17,17,117.45,117.45
6833,it,PRON,5,5,12.42,-12.42
6865,our,PRON,13,13,89.81,89.81
6896,their,PRON,15,15,103.63,103.63
6904,whose,PRON,21,21,145.08,145.08
6953,who,PRON,17,17,117.45,117.45
6957,who,PRON,17,17,117.45,117.45
7006,his,PRON,11,11,76.00,76.00
7038,our,PRON,13,13,89.81,89.81
7082,our,PRON,13,13,89.81,89.81
7140,they,PRON,6,-6,41.45,41.45
7144,them,PRON,15,15,103.63,103.63
7163,our,PRON,13,13,89.81,89.81
7169,them,PRON,15,15,103.63,103.63
7173,their,PRON,15,15,103.63,103.63
7178,their,PRON,15,15,103.63,103.63
7192,their,PRON,15,15,103.63,103.63
7201,His,PRON,11,11,76.00,76.00
7214,who,PRON,17,17,117.45,117.45
7227,who,PRON,17,17,117.45,117.45
7291,it,PRON,5,5,12.42,-12.42
7325,its,PRON,8,-8,55.27,55.27
7332,its,PRON,8,-8,55.27,55.27
7395,its,PRON,8,-8,55.27,55.27
7415,its,PRON,8,-8,55.27,55.27
7432,who,PRON,17,17,117.45,117.45
7464,his,PRON,11,11,76.00,76.00
7473,I,PRON,4,-4,9.59,9.59
7502,its,PRON,8,-8,55.27,55.27
7506,we,PRON,11,11,76.00,76.00
7509,it,PRON,5,5,12.42,-12.42
7563,it,PRON,5,5,12.42,-12.42
7588,its,PRON,8,-8,55.27,55.27
7645,It,PRON,5,5,12.42,-12.42
7694,It,PRON,5,5,12.42,-12.42
7755,it,PRON,5,5,12.42,-12.42
7803,who,PRON,17,17,117.45,117.45
7846,itself,PRON,27,27,186.54,-186.54
7875,It,PRON,5,5,12.42,-12.42
7882,we,PRON,11,11,76.00,76.00
7917,it,PRON,5,5,12.42,-12.42
8019,himself,PRON,39,39,269.44,269.44
8022,he,PRON,5,5,14.17,-14.17
8030,It,PRON,5,5,12.42,-12.42
8050,its,PRON,8,-8,55.27,55.27
8070,himself,PRON,39,39,269.44,269.44
8092,It,PRON,5,5,12.42,-12.42
8103,we,PRON,11,11,76.00,76.00
8120,our,PRON,13,13,89.81,89.81
8126,it,PRON,5,5,12.42,-12.42
8161,its,PRON,8,-8,55.27,55.27
8167,it,PRON,5,5,12.42,-12.42
8208,It,PRON,5,5,12.42,-12.42
8252,it,PRON,5,5,12.42,-12.42
8312,she,PRON,8,-8,55.27,55.27
8313,who,PRON,17,17,117.45,117.45
8383,his,PRON,11,11,76.00,76.00
8408,his,PRON,11,11,76.00,76.00
8412,him,PRON,17,17,117.45,117.45
8450,they,PRON,6,-6,41.45,41.45
8455,themselves,PRON,45,45,310.89,-310.89
8514,who,PRON,17,17,117.45,117.45
8523,they,PRON,6,-6,41.45,41.45
8693,our,PRON,13,13,89.81,89.81
8730,it,PRON,5,5,12.42,-12.42
8752,It,PRON,5,5,12.42,-12.42
8782,him,PRON,17,17,117.45,117.45
8791,He,PRON,5,5,14.17,-14.17
8796,his,PRON,11,11,76.00,76.00
8802,its,PRON,8,-8,55.27,55.27
8805,he,PRON,5,5,14.17,-14.17
8814,He,PRON,5,5,14.17,-14.17
8830,him,PRON,17,17,117.45,117.45
8833,his,PRON,11,11,76.00,76.00
8850,He,PRON,5,5,14.17,-14.17
8858,whom,PRON,26,-26,179.63,179.63
8864,He,PRON,5,5,14.17,-14.17
8890,He,PRON,5,5,14.17,-14.17
8905,itself,PRON,27,27,186.54,-186.54
8906,It,PRON,5,5,12.42,-12.42
8938,He,PRON,5,5,14.17,-14.17
8975,he,PRON,5,5,14.17,-14.17
8988,he,PRON,5,5,14.17,-14.17
9007,who,PRON,17,17,117.45,117.45
9035,his,PRON,11,11,76.00,76.00
9040,its,PRON,8,-8,55.27,55.27
9060,They,PRON,6,-6,41.45,41.45
9062,his,PRON,11,11,76.00,76.00
9086,its,PRON,8,-8,55.27,55.27
9091,its,PRON,8,-8,55.27,55.27
9115,it,PRON,5,5,12.42,-12.42
9146,our,PRON,13,13,89.81,89.81
9186,its,PRON,8,-8,55.27,55.27
9190,its,PRON,8,-8,55.27,55.27
9208,its,PRON,8,-8,55.27,55.27
9227,her,PRON,10,-10,69.09,69.09
9239,who,PRON,17,17,117.45,117.45
9249,it,PRON,5,5,12.42,-12.42
9271,Our,PRON,13,13,89.81,89.81
9291,its,PRON,8,-8,55.27,55.27
9362,its,PRON,8,-8,55.27,55.27
9395,its,PRON,8,-8,55.27,55.27
9410,it,PRON,5,5,12.42,-12.42
9415,They,PRON,6,-6,41.45,41.45
9420,their,PRON,15,15,103.63,103.63
9431,our,PRON,13,13,89.81,89.81
9436,it,PRON,5,5,12.42,-12.42
9448,it,PRON,5,5,12.42,-12.42
9463,whose,PRON,21,21,145.08,145.08
9539,it,PRON,5,5,12.42,-12.42
9551,it,PRON,5,5,12.42,-12.42
9567,it,PRON,5,5,12.42,-12.42
9611,It,PRON,5,5,12.42,-12.42
9624,their,PRON,15,15,103.63,103.63
9664,it,PRON,5,5,12.42,-12.42
9673,it,PRON,5,5,12.42,-12.42
9793,It,PRON,5,5,12.42,-12.42
9826,my,PRON,9,9,62.18,-62.18
9884,who,PRON,17,17,117.45,117.45
9894,his,PRON,11,11,76.00,76.00
9978,it,PRON,5,5,12.42,-12.42
9991,our,PRON,13,13,89.81,89.81
9995,its,PRON,8,-8,55.27,55.27
10078,who,PRON,17,17,117.45,117.45
10132,her,PRON,10,-10,69.09,69.09
10168,It,PRON,5,5,12.42,-12.42
10207,their,PRON,15,15,103.63,103.63
10218,it,PRON,5,5,12.42,-12.42
10238,He,PRON,5,5,14.17,-14.17
10244,his,PRON,11,11,76.00,76.00
10273,it,PRON,5,5,12.42,-12.42
10290,its,PRON,8,-8,55.27,55.27
10311,his,PRON,11,11,76.00,76.00
10317,he,PRON,5,5,14.17,-14.17
10323,it,PRON,5,5,12.42,-12.42
10346,him,PRON,17,17,117.45,117.45
10349,his,PRON,11,11,76.00,76.00
10363,his,PRON,11,11,76.00,76.00
10365,he,PRON,5,5,14.17,-14.17
10375,his,PRON,11,11,76.00,76.00
10394,its,PRON,8,-8,55.27,55.27
10401,it,PRON,5,5,12.42,-12.42
10411,It,PRON,5,5,12.42,-12.42
10414,its,PRON,8,-8,55.27,55.27
10448,his,PRON,11,11,76.00,76.00
10458,It,PRON,5,5,12.42,-12.42
10491,our,PRON,13,13,89.81,89.81
10503,it,PRON,5,5,12.42,-12.42
10519,his,PRON,11,11,76.00,76.00
10525,its,PRON,8,-8,55.27,55.27
10543,its,PRON,8,-8,55.27,55.27
10547,their,PRON,15,15,103.63,103.63
10563,their,PRON,15,15,103.63,103.63
10580,they,PRON,6,-6,41.45,41.45
10594,their,PRON,15,15,103.63,103.63
10597,their,PRON,15,15,103.63,103.63
10607,its,PRON,8,-8,55.27,55.27
10614,its,PRON,8,-8,55.27,55.27
10642,They,PRON,6,-6,41.45,41.45
10700,It,PRON,5,5,12.42,-12.42
10744,their,PRON,15,15,103.63,103.63
10757,their,PRON,15,15,103.63,103.63
10854,them,PRON,15,15,103.63,103.63
10869,them,PRON,15,15,103.63,103.63
10877,our,PRON,13,13,89.81,89.81
10883,their,PRON,15,15,103.63,103.63
10908,it,PRON,5,5,12.42,-12.42
10937,his,PRON,11,11,76.00,76.00
10941,he,PRON,5,5,14.17,-14.17
10945,he,PRON,5,5,14.17,-14.17
10949,he,PRON,5,5,14.17,-14.17
10975,its,PRON,8,-8,55.27,55.27
10978,It,PRON,5,5,12.42,-12.42
11067,their,PRON,15,15,103.63,103.63
11071,it,PRON,5,5,12.42,-12.42
11091,it,PRON,5,5,12.42,-12.42
11101,it,PRON,5,5,12.42,-12.42
11123,himself,PRON,39,39,269.44,269.44
11126,I,PRON,4,-4,9.59,9.59
11133,our,PRON,13,13,89.81,89.81
11148,him,PRON,17,17,117.45,117.45
11149,I,PRON,4,-4,9.59,9.59
11167,who,PRON,17,17,117.45,117.45
11244,he,PRON,5,5,14.17,-14.17
11247,it,PRON,5,5,12.42,-12.42
11253,It,PRON,5,5,12.42,-12.42
11258,We,PRON,11,11,76.00,76.00
11260,it,PRON,5,5,12.42,-12.42
11322,who,PRON,17,17,117.45,117.45
11323,we,PRON,11,11,76.00,76.00
11331,whose,PRON,21,21,145.08,145.08
11344,who,PRON,17,17,117.45,117.45
11367,we,PRON,11,11,76.00,76.00
11409,it,PRON,5,5,12.42,-12.42
11438,I,PRON,4,-4,9.59,9.59
11445,it,PRON,5,5,12.42,-12.42
11472,it,PRON,5,5,12.42,-12.42
11489,you,PRON,8,-8,23.56,23.56
11492,it,PRON,5,5,12.42,-12.42
11496,whose,PRON,21,21,145.08,145.08
11516,it,PRON,5,5,12.42,-12.42
11584,its,PRON,8,-8,55.27,55.27
11671,its,PRON,8,-8,55.27,55.27
11681,he,PRON,5,5,14.17,-14.17
11686,his,PRON,11,11,76.00,76.00
11698,His,PRON,11,11,76.00,76.00
11726,whose,PRON,21,21,145.08,145.08
11735,he,PRON,5,5,14.17,-14.17
11747,his,PRON,11,11,76.00,76.00
11764,it,PRON,5,5,12.42,-12.42
11775,its,PRON,8,-8,55.27,55.27
11795,our,PRON,13,13,89.81,89.81
11809,it,PRON,5,5,12.42,-12.42
11823,whose,PRON,21,21,145.08,145.08
11888,whose,PRON,21,21,145.08,145.08
11894,It,PRON,5,5,12.42,-12.42
11896,they,PRON,6,-6,41.45,41.45
11897,who,PRON,17,17,117.45,117.45
11900,whose,PRON,21,21,145.08,145.08
11912,who,PRON,17,17,117.45,117.45
11951,its,PRON,8,-8,55.27,55.27
11966,He,PRON,5,5,14.17,-14.17
11985,it,PRON,5,5,12.42,-12.42
11990,its,PRON,8,-8,55.27,55.27
12037,we,PRON,11,11,76.00,76.00
12052,they,PRON,6,-6,41.45,41.45
12061,they,PRON,6,-6,41.45,41.45
12140,their,PRON,15,15,103.63,103.63
12143,it,PRON,5,5,12.42,-12.42
12217,its,PRON,8,-8,55.27,55.27
12235,whom,PRON,26,-26,179.63,179.63
12304,what,PRON,17,17,117.45,117.45
12316,its,PRON,8,-8,55.27,55.27
12322,they,PRON,6,-6,41.45,41.45
12365,It,PRON,5,5,12.42,-12.42
12415,its,PRON,8,-8,55.27,55.27
12468,they,PRON,6,-6,41.45,41.45
12518,it,PRON,5,5,12.42,-12.42
12755,they,PRON,6,-6,41.45,41.45
12756,themselves,PRON,45,45,310.89,-310.89
12772,they,PRON,6,-6,41.45,41.45
12822,we,PRON,11,11,76.00,76.00
12847,He,PRON,5,5,14.17,-14.17
12859,He,PRON,5,5,14.17,-14.17
12866,it,PRON,5,5,12.42,-12.42
12870,it,PRON,5,5,12.42,-12.42
12881,his,PRON,11,11,76.00,76.00
12902,it,PRON,5,5,12.42,-12.42
12962,its,PRON,8,-8,55.27,55.27
13002,we,PRON,11,11,76.00,76.00
13067,His,PRON,11,11,76.00,76.00
13124,we,PRON,11,11,76.00,76.00
13137,his,PRON,11,11,76.00,76.00
